timestamp,x,y,z,qx,qy,qz,qw
0.000000000,2.54294,0.859097,0,0,0,0.438046,0.898952
0.000000000,2.55337,0.87985,0,0,0,0.450666,0.892693
0.000000000,2.56428,0.920735,0,0,0,0.463166,0.886272
0.000000000,2.57456,0.952294,0,0,0,0.475706,0.879605
0.000000000,2.58403,0.985684,0,0,0,0.488076,0.872801
0.000000000,2.59251,1.01845,0,0,0,0.500071,0.865985
0.000000000,2.59933,1.05159,0,0,0,0.512983,0.858399
0.000000000,2.60557,1.08608,0,0,0,0.525691,0.850676
0.000000000,2.61392,1.12405,0,0,0,0.53786,0.843034
0.000000000,2.62422,1.15766,0,0,0,0.547895,0.836547
0.000000000,2.63077,1.18458,0,0,0,0.555133,0.831761
0.000000000,2.64187,1.21824,0,0,0,0.559321,0.828951
0.000000000,2.65348,1.25378,0,0,0,0.560787,0.82796
0.000000000,2.66476,1.28391,0,0,0,0.561626,0.827391
0.000000000,2.67625,1.31644,0,0,0,0.562388,0.826874
0.000000000,2.68813,1.34598,0,0,0,0.563324,0.826236
0.000000000,2.69946,1.37692,0,0,0,0.5643,0.82557
0.000000000,2.71065,1.40857,0,0,0,0.565171,0.824974
0.000000000,2.72222,1.44069,0,0,0,0.566083,0.824348
0.000000000,2.73358,1.47245,0,0,0,0.566624,0.823976
0.000000000,2.74453,1.50252,0,0,0,0.567264,0.823536
0.000000000,2.75446,1.5357,0,0,0,0.567776,0.823183
0.000000000,2.76659,1.56749,0,0,0,0.568525,0.822666
0.000000000,2.77759,1.59769,0,0,0,0.569358,0.82209
0.000000000,2.7887,1.62991,0,0,0,0.570226,0.821488
0.000000000,2.80028,1.66125,0,0,0,0.571173,0.820829
0.000000000,2.81096,1.69201,0,0,0,0.572087,0.820193
0.000000000,2.8221,1.72467,0,0,0,0.572877,0.819641
0.000000000,2.83247,1.75641,0,0,0,0.573753,0.819029
0.000000000,2.84411,1.78769,0,0,0,0.574557,0.818464
0.000000000,2.85337,1.81829,0,0,0,0.575325,0.817925
0.000000000,2.86388,1.85222,0,0,0,0.575946,0.817488
0.000000000,2.87478,1.88352,0,0,0,0.576755,0.816917
0.000000000,2.88534,1.91485,0,0,0,0.577431,0.816439
0.000000000,2.89533,1.94671,0,0,0,0.57809,0.815973
0.000000000,2.90512,1.97699,0,0,0,0.578912,0.81539
0.000000000,2.9152,2.00737,0,0,0,0.580099,0.814546
0.000000000,2.92542,2.04005,0,0,0,0.581064,0.813858
0.000000000,2.93549,2.07123,0,0,0,0.581916,0.813249
0.000000000,2.94531,2.10279,0,0,0,0.582587,0.812768
0.000000000,2.95435,2.13212,0,0,0,0.583325,0.812239
0.000000000,2.96432,2.16357,0,0,0,0.584075,0.8117
0.000000000,2.9742,2.19504,0,0,0,0.584721,0.811234
0.000000000,2.98335,2.22494,0,0,0,0.585113,0.810952
0.000000000,2.99253,2.25564,0,0,0,0.585727,0.810508
0.000000000,3.00153,2.2858,0,0,0,0.586495,0.809952
0.000000000,3.01058,2.31525,0,0,0,0.587388,0.809305
0.000000000,3.0196,2.34592,0,0,0,0.588212,0.808706
0.000000000,3.02804,2.37615,0,0,0,0.588979,0.808148
0.000000000,3.03737,2.40668,0,0,0,0.58965,0.807659
0.000000000,3.04784,2.43441,0,0,0,0.590231,0.807234
0.000000000,3.05656,2.46457,0,0,0,0.590659,0.806921
0.000000000,3.06835,2.49424,0,0,0,0.590498,0.807039
0.000000000,3.07974,2.52105,0,0,0,0.588654,0.808385
0.000000000,3.09346,2.54598,0,0,0,0.584471,0.811415
0.000000000,3.10784,2.57329,0,0,0,0.578494,0.815687
0.000000000,3.12148,2.60005,0,0,0,0.572408,0.819969
0.000000000,3.1356,2.62804,0,0,0,0.567094,0.823653
0.000000000,3.14673,2.65608,0,0,0,0.562576,0.826746
0.000000000,3.1597,2.6854,0,0,0,0.561068,0.82777
0.000000000,3.17222,2.7138,0,0,0,0.560327,0.828271
0.000000000,3.18373,2.74139,0,0,0,0.559405,0.828895
0.000000000,3.1978,2.76932,0,0,0,0.558219,0.829694
0.000000000,3.21297,2.79465,0,0,0,0.554489,0.832191
0.000000000,3.22805,2.82135,0,0,0,0.549319,0.835613
0.000000000,3.24457,2.84811,0,0,0,0.543908,0.839145
0.000000000,3.26124,2.87623,0,0,0,0.538407,0.842685
0.000000000,3.27532,2.90605,0,0,0,0.53454,0.845143
0.000000000,3.28986,2.93816,0,0,0,0.53379,0.845617
0.000000000,3.30459,2.96812,0,0,0,0.533647,0.845708
0.000000000,3.31962,3.00153,0,0,0,0.533226,0.845973
0.000000000,3.33668,3.03563,0,0,0,0.532756,0.846269
0.000000000,3.35246,3.06963,0,0,0,0.532298,0.846557
0.000000000,3.36853,3.10333,0,0,0,0.532042,0.846718
0.000000000,3.38452,3.13808,0,0,0,0.532051,0.846712
0.000000000,3.40234,3.17053,0,0,0,0.532218,0.846607
0.000000000,3.42208,3.19792,0,0,0,0.529814,0.848114
0.000000000,3.44103,3.22765,0,0,0,0.522893,0.852399
0.000000000,3.46232,3.25811,0,0,0,0.514589,0.857437
0.000000000,3.48331,3.28681,0,0,0,0.505911,0.862586
0.000000000,3.50833,3.31461,0,0,0,0.498254,0.867031
0.000000000,3.53098,3.34271,0,0,0,0.489728,0.871875
0.000000000,3.55406,3.37137,0,0,0,0.480649,0.876913
0.000000000,3.57823,3.39884,0,0,0,0.471786,0.881713
0.000000000,3.6018,3.42452,0,0,0,0.46315,0.88628
0.000000000,3.62559,3.45272,0,0,0,0.454151,0.890925
0.000000000,3.65125,3.47902,0,0,0,0.445723,0.895171
0.000000000,3.677,3.50349,0,0,0,0.437133,0.899397
0.000000000,3.70435,3.52828,0,0,0,0.428808,0.903396
0.000000000,3.73156,3.55313,0,0,0,0.420138,0.90746
0.000000000,3.75761,3.57306,0,0,0,0.411609,0.911361
0.000000000,3.78537,3.59921,0,0,0,0.401843,0.915708
0.000000000,3.81543,3.62048,0,0,0,0.392863,0.919597
0.000000000,3.84398,3.64182,0,0,0,0.384072,0.923303
0.000000000,3.87445,3.66604,0,0,0,0.374797,0.927107
0.000000000,3.90346,3.68657,0,0,0,0.365804,0.930692
0.000000000,3.93277,3.70454,0,0,0,0.357496,0.933915
0.000000000,3.96377,3.72577,0,0,0,0.348688,0.937239
0.000000000,3.99484,3.74442,0,0,0,0.340091,0.940392
0.000000000,4.02514,3.76255,0,0,0,0.331072,0.943605
0.000000000,4.05836,3.78099,0,0,0,0.321894,0.946776
0.000000000,4.09034,3.79831,0,0,0,0.312731,0.949842
0.000000000,4.12186,3.81529,0,0,0,0.303607,0.952798
0.000000000,4.15496,3.83166,0,0,0,0.294221,0.955737
0.000000000,4.18803,3.84678,0,0,0,0.284898,0.958558
0.000000000,4.22038,3.86122,0,0,0,0.276238,0.961089
0.000000000,4.25434,3.87612,0,0,0,0.267144,0.963657
0.000000000,4.28784,3.88956,0,0,0,0.257807,0.966197
0.000000000,4.32269,3.90311,0,0,0,0.247861,0.968795
0.000000000,4.35558,3.91287,0,0,0,0.238661,0.971103
0.000000000,4.39234,3.92695,0,0,0,0.228549,0.973532
0.000000000,4.4268,3.9377,0,0,0,0.219001,0.975725
0.000000000,4.463,3.94697,0,0,0,0.209356,0.97784
0.000000000,4.49837,3.95537,0,0,0,0.200064,0.979783
0.000000000,4.53487,3.965,0,0,0,0.19057,0.981674
0.000000000,4.57027,3.97276,0,0,0,0.181404,0.983409
0.000000000,4.60857,3.98147,0,0,0,0.171474,0.985189
0.000000000,4.64494,3.9872,0,0,0,0.162119,0.986771
0.000000000,4.68108,3.99266,0,0,0,0.153356,0.988171
0.000000000,4.71903,3.99994,0,0,0,0.143937,0.989587
0.000000000,4.75667,4.00454,0,0,0,0.13441,0.990926
0.000000000,4.7944,4.00775,0,0,0,0.125037,0.992152
0.000000000,4.83322,4.01067,0,0,0,0.115238,0.993338
0.000000000,4.86985,4.01272,0,0,0,0.105492,0.99442
0.000000000,4.90852,4.01514,0,0,0,0.0953112,0.995448
0.000000000,4.94653,4.01615,0,0,0,0.0848531,0.996393
0.000000000,4.98426,4.01645,0,0,0,0.0745337,0.997218
0.000000000,5.02185,4.01646,0,0,0,0.0645373,0.997915
0.000000000,5.05844,4.01641,0,0,0,0.0538419,0.998549
0.000000000,5.09503,4.01498,0,0,0,0.0439879,0.999032
0.000000000,5.13369,4.01276,0,0,0,0.0344992,0.999405
0.000000000,5.16961,4.00838,0,0,0,0.0246988,0.999695
0.000000000,5.20933,4.00612,0,0,0,0.0145935,0.999894
0.000000000,5.24592,4.00116,0,0,0,0.00514977,0.999987
0.000000000,5.28306,3.99385,0,0,0,-0.00366009,0.999993
0.000000000,5.31989,3.98881,0,0,0,-0.0127184,0.999919
0.000000000,5.35652,3.98183,0,0,0,-0.0225308,0.999746
0.000000000,5.39312,3.97331,0,0,0,-0.0324832,0.999472
0.000000000,5.43073,3.96487,0,0,0,-0.0420183,0.999117
0.000000000,5.46558,3.95623,0,0,0,-0.051501,0.998673
0.000000000,5.5019,3.94661,0,0,0,-0.0616089,0.9981
0.000000000,5.53709,3.93621,0,0,0,-0.071188,0.997463
0.000000000,5.57287,3.92475,0,0,0,-0.0805503,0.996751
0.000000000,5.60851,3.91405,0,0,0,-0.0898086,0.995959
0.000000000,5.64031,3.90161,0,0,0,-0.0986545,0.995122
0.000000000,5.67475,3.88855,0,0,0,-0.108483,0.994098
0.000000000,5.70993,3.87273,0,0,0,-0.117581,0.993063
0.000000000,5.74315,3.85888,0,0,0,-0.126839,0.991923
0.000000000,5.77629,3.84371,0,0,0,-0.136504,0.990639
0.000000000,5.80927,3.82878,0,0,0,-0.147126,0.989118
0.000000000,5.84228,3.81199,0,0,0,-0.157217,0.987564
0.000000000,5.87548,3.79548,0,0,0,-0.166365,0.986064
0.000000000,5.9078,3.77814,0,0,0,-0.175562,0.984468
0.000000000,5.93702,3.75793,0,0,0,-0.184626,0.982809
0.000000000,5.96861,3.73825,0,0,0,-0.193655,0.98107
0.000000000,6.00082,3.71806,0,0,0,-0.203631,0.979048
0.000000000,6.0328,3.6976,0,0,0,-0.213063,0.977038
0.000000000,6.06287,3.67641,0,0,0,-0.222175,0.975007
0.000000000,6.09452,3.65466,0,0,0,-0.231888,0.972742
0.000000000,6.12568,3.63338,0,0,0,-0.240153,0.970735
0.000000000,6.15622,3.61201,0,0,0,-0.247711,0.968834
0.000000000,6.18693,3.5894,0,0,0,-0.255122,0.966909
0.000000000,6.21687,3.56694,0,0,0,-0.262104,0.96504
0.000000000,6.24644,3.54371,0,0,0,-0.268725,0.963217
0.000000000,6.27674,3.5206,0,0,0,-0.27654,0.961003
0.000000000,6.30584,3.49709,0,0,0,-0.283816,0.958879
0.000000000,6.33488,3.47251,0,0,0,-0.291201,0.956662
0.000000000,6.36382,3.44749,0,0,0,-0.298315,0.954468
0.000000000,6.39224,3.42298,0,0,0,-0.304998,0.952353
0.000000000,6.41983,3.39782,0,0,0,-0.311593,0.950216
0.000000000,6.44783,3.37084,0,0,0,-0.318294,0.947992
0.000000000,6.47489,3.34373,0,0,0,-0.324831,0.945772
0.000000000,6.50082,3.31534,0,0,0,-0.332837,0.942985
0.000000000,6.52653,3.28684,0,0,0,-0.342433,0.939542
0.000000000,6.55145,3.25791,0,0,0,-0.35191,0.936034
0.000000000,6.57523,3.22981,0,0,0,-0.361121,0.932519
0.000000000,6.60012,3.19939,0,0,0,-0.370185,0.928958
0.000000000,6.62333,3.16811,0,0,0,-0.37865,0.92554
0.000000000,6.6461,3.13777,0,0,0,-0.387491,0.921873
0.000000000,6.66905,3.10584,0,0,0,-0.395889,0.918298
0.000000000,6.69034,3.07335,0,0,0,-0.404189,0.914675
0.000000000,6.7108,3.04113,0,0,0,-0.412878,0.910786
0.000000000,6.73127,3.00743,0,0,0,-0.422108,0.906545
0.000000000,6.75159,2.97483,0,0,0,-0.431142,0.902284
0.000000000,6.77175,2.94048,0,0,0,-0.439812,0.89809
0.000000000,6.78971,2.90669,0,0,0,-0.448756,0.893654
0.000000000,6.80771,2.87076,0,0,0,-0.457751,0.889081
0.000000000,6.82533,2.83651,0,0,0,-0.466097,0.884733
0.000000000,6.84253,2.8002,0,0,0,-0.474554,0.880227
0.000000000,6.85849,2.76408,0,0,0,-0.482944,0.875651
0.000000000,6.8734,2.72792,0,0,0,-0.4914,0.870934
0.000000000,6.88683,2.69228,0,0,0,-0.5,0.866025
0.000000000,6.90354,2.65473,0,0,0,-0.508724,0.86093
0.000000000,6.91625,2.6187,0,0,0,-0.517104,0.855922
0.000000000,6.92587,2.58141,0,0,0,-0.525711,0.850663
0.000000000,6.93742,2.54415,0,0,0,-0.534432,0.845212
0.000000000,6.94781,2.50654,0,0,0,-0.543235,0.83958
0.000000000,6.95819,2.46869,0,0,0,-0.552269,0.833666
0.000000000,6.96671,2.42899,0,0,0,-0.561077,0.827764
0.000000000,6.97474,2.39112,0,0,0,-0.569571,0.821942
0.000000000,6.98253,2.35209,0,0,0,-0.578179,0.81591
0.000000000,6.98887,2.31352,0,0,0,-0.586628,0.809857
0.000000000,6.99386,2.27531,0,0,0,-0.594873,0.80382
0.000000000,6.99886,2.23565,0,0,0,-0.603117,0.797653
0.000000000,7.00276,2.19738,0,0,0,-0.611616,0.791155
0.000000000,7.00562,2.15981,0,0,0,-0.619709,0.784832
0.000000000,7.00817,2.11863,0,0,0,-0.628059,0.778166
0.000000000,7.00974,2.07893,0,0,0,-0.635953,0.771728
0.000000000,7.01069,2.03929,0,0,0,-0.64396,0.765059
0.000000000,7.01053,1.99979,0,0,0,-0.652349,0.757919
0.000000000,7.01084,1.95929,0,0,0,-0.660884,0.750488
0.000000000,7.01044,1.92103,0,0,0,-0.66894,0.743316
0.000000000,7.00922,1.88087,0,0,0,-0.677459,0.735561
0.000000000,7.00743,1.84141,0,0,0,-0.68575,0.727837
0.000000000,7.00296,1.8024,0,0,0,-0.693452,0.720502
0.000000000,6.99872,1.76249,0,0,0,-0.700994,0.713167
0.000000000,6.99341,1.72376,0,0,0,-0.708362,0.705849
0.000000000,6.98625,1.68646,0,0,0,-0.716135,0.697962
0.000000000,6.97807,1.64714,0,0,0,-0.723878,0.689928
0.000000000,6.96961,1.60842,0,0,0,-0.731287,0.68207
0.000000000,6.96004,1.57136,0,0,0,-0.738714,0.674019
0.000000000,6.95064,1.53378,0,0,0,-0.746504,0.665381
0.000000000,6.93873,1.49387,0,0,0,-0.754195,0.656651
0.000000000,6.928,1.4562,0,0,0,-0.761108,0.648625
0.000000000,6.91603,1.41918,0,0,0,-0.76774,0.640762
0.000000000,6.902,1.38289,0,0,0,-0.774681,0.632353
0.000000000,6.88632,1.34691,0,0,0,-0.781278,0.624183
0.000000000,6.87202,1.31086,0,0,0,-0.788338,0.615243
0.000000000,6.85672,1.27454,0,0,0,-0.795334,0.606172
0.000000000,6.83881,1.23963,0,0,0,-0.801743,0.597669
0.000000000,6.82137,1.20417,0,0,0,-0.808602,0.588356
0.000000000,6.80453,1.16914,0,0,0,-0.815129,0.579279
0.000000000,6.78527,1.13485,0,0,0,-0.821113,0.570766
0.000000000,6.76469,1.10044,0,0,0,-0.827322,0.561729
0.000000000,6.74279,1.06653,0,0,0,-0.833299,0.552822
0.000000000,6.72206,1.03527,0,0,0,-0.839122,0.543943
0.000000000,6.70055,1.00196,0,0,0,-0.8452,0.53445
0.000000000,6.67706,0.970732,0,0,0,-0.850766,0.525545
0.000000000,6.65265,0.937855,0,0,0,-0.856504,0.51614
0.000000000,6.63055,0.905998,0,0,0,-0.86209,0.506755
0.000000000,6.60554,0.875208,0,0,0,0.867555,-0.497341
0.000000000,6.58146,0.846109,0,0,0,0.872656,-0.488335
0.000000000,6.55318,0.815444,0,0,0,0.87749,-0.479595
0.000000000,6.52586,0.786313,0,0,0,0.882545,-0.470227
0.000000000,6.49852,0.758382,0,0,0,0.887678,-0.460465
0.000000000,6.46957,0.729531,0,0,0,0.892852,-0.450349
0.000000000,6.44096,0.701487,0,0,0,0.897726,-0.440554
0.000000000,6.41351,0.675521,0,0,0,0.902198,-0.431322
0.000000000,6.38219,0.648618,0,0,0,0.907048,-0.421027
0.000000000,6.35205,0.622411,0,0,0,0.911598,-0.411082
0.000000000,6.32141,0.597664,0,0,0,0.915572,-0.402154
0.000000000,6.29102,0.573888,0,0,0,0.919654,-0.392729
0.000000000,6.25748,0.550722,0,0,0,0.923904,-0.382624
0.000000000,6.22703,0.528812,0,0,0,0.928291,-0.371855
0.000000000,6.19445,0.50642,0,0,0,0.932395,-0.36144
0.000000000,6.16149,0.484772,0,0,0,0.936315,-0.351162
0.000000000,6.13014,0.465917,0,0,0,0.940285,-0.340387
0.000000000,6.09622,0.446303,0,0,0,0.944115,-0.329616
0.000000000,6.06087,0.42702,0,0,0,0.947753,-0.319006
0.000000000,6.02908,0.409018,0,0,0,0.951186,-0.308618
0.000000000,5.9934,0.391503,0,0,0,0.954436,-0.298415
0.000000000,5.95778,0.375162,0,0,0,0.957698,-0.287776
0.000000000,5.92291,0.359045,0,0,0,0.960878,-0.276972
0.000000000,5.88514,0.34278,0,0,0,0.963768,-0.266742
0.000000000,5.84942,0.328391,0,0,0,0.966927,-0.255053
0.000000000,5.81523,0.314916,0,0,0,0.969644,-0.244523
0.000000000,5.77766,0.300075,0,0,0,0.972059,-0.234736
0.000000000,5.74378,0.281493,0,0,0,0.973352,-0.229315
0.000000000,5.70889,0.26494,0,0,0,0.973421,-0.229023
0.000000000,5.67353,0.246773,0,0,0,0.973324,-0.229436
0.000000000,5.63823,0.22795,0,0,0,0.973228,-0.229844
0.000000000,5.60298,0.209012,0,0,0,0.973128,-0.230266
0.000000000,5.56697,0.191368,0,0,0,0.973046,-0.230611
0.000000000,5.53162,0.172883,0,0,0,0.972967,-0.230944
0.000000000,5.49654,0.154617,0,0,0,0.97289,-0.231269
0.000000000,5.46113,0.136068,0,0,0,0.972745,-0.231878
0.000000000,5.42524,0.117538,0,0,0,0.972545,-0.232714
0.000000000,5.39004,0.0996042,0,0,0,0.972484,-0.232969
0.000000000,5.35403,0.079203,0,0,0,0.97245,-0.233112
0.000000000,5.31878,0.0604303,0,0,0,0.972289,-0.233782
0.000000000,5.28343,0.0426506,0,0,0,0.972233,-0.234013
0.000000000,5.24802,0.0273255,0,0,0,0.973105,-0.230363
0.000000000,5.21578,0.0219794,0,0,0,0.975035,-0.222051
0.000000000,5.18159,0.0147302,0,0,0,0.977989,-0.208657
0.000000000,5.14462,0.00706743,0,0,0,0.981102,-0.19349
0.000000000,5.10557,0.000955798,0,0,0,0.983871,-0.178882
0.000000000,5.06719,-0.00418412,0,0,0,0.986402,-0.164348
0.000000000,5.03035,-0.00813171,0,0,0,0.988774,-0.149419
0.000000000,4.99285,-0.0102435,0,0,0,0.991008,-0.133805
0.000000000,4.95425,-0.0113966,0,0,0,0.992894,-0.119005
0.000000000,4.91344,-0.011077,0,0,0,0.994533,-0.104423
0.000000000,4.87785,-0.0106245,0,0,0,0.995964,-0.0897569
0.000000000,4.83609,-0.00860349,0,0,0,0.997209,-0.0746652
0.000000000,4.79821,-0.00725511,0,0,0,0.998194,-0.0600685
0.000000000,4.76169,-0.00472465,0,0,0,0.998922,-0.0464242
0.000000000,4.72428,-0.00045464,0,0,0,0.999438,-0.0335105
0.000000000,4.68591,0.000491893,0,0,0,0.999744,-0.022623
0.000000000,4.6493,0.000882839,0,0,0,0.99984,-0.0178902
0.000000000,4.61078,0.000916794,0,0,0,0.999863,-0.0165793
0.000000000,4.57182,8.12557e-05,0,0,0,0.999874,-0.0158974
0.000000000,4.53206,-0.000529777,0,0,0,0.999884,-0.0152498
0.000000000,4.49261,-0.00160247,0,0,0,0.999897,-0.0143366
0.000000000,4.45336,-0.00303089,0,0,0,0.999902,-0.0139861
0.000000000,4.41369,-0.00390603,0,0,0,0.999903,-0.0139464
0.000000000,4.37427,-0.0045084,0,0,0,0.999912,-0.0132419
0.000000000,4.33467,-0.00538606,0,0,0,0.99992,-0.0126248
0.000000000,4.29499,-0.0064866,0,0,0,0.999924,-0.0122966
0.000000000,4.25571,-0.00743635,0,0,0,0.99993,-0.0118362
0.000000000,4.21574,-0.00841452,0,0,0,0.999939,-0.0110471
0.000000000,4.17625,-0.00920959,0,0,0,0.999947,-0.0103093
0.000000000,4.13732,-0.0108082,0,0,0,0.999948,-0.010203
0.000000000,4.09792,-0.0117307,0,0,0,0.999945,-0.0104779
0.000000000,4.05616,-0.0121775,0,0,0,0.999949,-0.0100952
0.000000000,4.01693,-0.0126104,0,0,0,0.999955,-0.00951552
0.000000000,3.97519,-0.0136916,0,0,0,0.999961,-0.00887176
0.000000000,3.93428,-0.0145666,0,0,0,0.999966,-0.00827267
0.000000000,3.89438,-0.0153107,0,0,0,0.999972,-0.00742317
0.000000000,3.85364,-0.0159245,0,0,0,0.999981,-0.00622556
0.000000000,3.81339,-0.0168503,0,0,0,0.999985,-0.00547254
0.000000000,3.77273,-0.0178813,0,0,0,0.999986,-0.005378
0.000000000,3.73206,-0.0184206,0,0,0,0.999988,-0.00497088
0.000000000,3.69183,-0.0186501,0,0,0,0.99999,-0.00449109
0.000000000,3.65313,-0.0188188,0,0,0,0.999992,-0.00387308
0.000000000,3.61238,-0.0190284,0,0,0,0.999996,-0.00295602
0.000000000,3.57159,-0.0192981,0,0,0,0.999998,-0.00201121
0.000000000,3.53154,-0.0194425,0,0,0,0.999999,-0.00108097
